,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,selling_price,revenue
993,3327000140,2014-06-17,235000.0,3,1.75,1190,7280,1.0,0,0,4,7,1190,0,1968,0,98092,47.3151,-122.19,1250,7800,258500.00000000003,23500.00000000003
994,7137900960,2014-06-25,235000.0,4,2.0,1570,9415,2.0,0,0,4,7,1570,0,1984,0,98092,47.3168,-122.174,1550,8978,258500.00000000003,23500.00000000003
995,2599200160,2014-08-18,295450.0,3,2.0,2030,17120,1.0,0,2,4,8,1890,140,1966,0,98092,47.2953,-122.185,1870,13662,324995.0,29545.0
996,2599200830,2014-07-16,226740.0,3,1.5,1410,8800,1.0,0,0,4,7,1410,0,1965,0,98092,47.2927,-122.183,2180,10108,294762.0,68022.0
997,7968460110,2014-06-19,280000.0,3,2.0,1790,42399,1.0,0,0,4,7,1790,0,1990,0,98092,47.3143,-122.134,1330,40015,308000.0,28000.0
998,4239400740,2014-07-16,192950.0,3,1.0,1170,3330,2.0,0,0,4,6,1170,0,1969,0,98092,47.3155,-122.182,1090,3330,250835.0,57885.0
999,7749500250,2014-08-27,265000.0,5,2.25,2600,8075,1.5,0,0,4,8,2600,0,1969,0,98092,47.2961,-122.188,2200,8800,291500.0,26500.0
1000,3298600440,2014-08-10,260000.0,4,2.25,2320,16800,2.0,0,0,4,9,2320,0,1977,0,98092,47.2959,-122.166,2700,15680,286000.0,26000.0
1001,2599200460,2014-08-05,294000.0,4,2.0,2930,12840,1.5,0,0,4,8,2930,0,1965,0,98092,47.2957,-122.187,1960,10920,323400.0,29400.0
1002,1685200020,2014-08-27,203000.0,3,1.75,1490,8000,1.0,0,0,4,7,1200,290,1978,0,98092,47.3187,-122.18,1540,8000,263900.0,60900.0
1003,4239400730,2014-06-25,152000.0,3,1.0,1090,3264,1.0,0,0,4,6,1090,0,1969,0,98092,47.3155,-122.182,1090,3330,197600.0,45600.0
1004,1424100100,2014-06-10,183000.0,3,1.75,1330,9200,1.0,0,0,4,7,1330,0,1973,0,98092,47.2916,-122.185,1590,9200,237900.0,54900.0
1005,2599001500,2014-07-12,235000.0,3,1.75,1420,7920,1.0,0,0,4,7,1420,0,1962,0,98092,47.2931,-122.188,1420,7920,258500.00000000003,23500.00000000003
1006,3668000830,2014-08-25,229950.0,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,1988,0,98092,47.2769,-122.145,1610,8586,298935.0,68985.0
1007,1682000350,2014-07-08,148226.0,3,1.0,1400,7360,1.0,0,0,4,7,1400,0,1968,0,98092,47.3123,-122.186,1600,8030,192693.80000000002,44467.80000000002
1008,921059200,2014-08-13,216000.0,3,1.75,1310,8670,1.0,0,0,4,6,1310,0,1984,0,98092,47.3156,-122.186,2622,7191,280800.0,64800.0
1009,1843200350,2014-07-22,150000.0,2,1.5,1360,1934,2.0,0,0,4,7,1360,0,1978,0,98092,47.2857,-122.189,1360,1898,195000.0,45000.0
1010,520069032,2014-07-16,267300.0,3,1.75,1890,93218,1.0,0,0,4,7,1890,0,1964,0,98092,47.2568,-122.07,1690,172062,294030.0,26730.0
1011,4312700200,2014-08-20,195000.0,3,1.0,1300,9600,1.0,0,0,4,6,1300,0,1975,0,98092,47.3037,-122.107,1150,10222,253500.0,58500.0
1012,1721059218,2014-08-18,271675.0,3,1.75,2140,13068,1.0,0,0,4,7,1460,680,1974,0,98092,47.3099,-122.197,2090,17424,298842.5,27167.5
1013,3521059042,2014-07-28,255500.0,4,1.0,1370,41194,1.5,0,2,5,5,1370,0,1900,0,98092,47.2716,-122.144,1590,84070,281050.0,25550.0
1014,2599000130,2014-07-16,247200.0,3,1.0,1590,11200,1.0,0,0,4,7,1590,0,1961,0,98092,47.2894,-122.188,1560,9750,271920.0,24720.0
1015,321059091,2014-06-05,299950.0,4,1.75,1560,31299,1.0,0,0,4,7,1560,0,1965,0,98092,47.3384,-122.164,2460,44907,329945.0,29995.0
1016,2212600040,2014-06-04,229500.0,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1968,0,98092,47.3377,-122.194,1690,22069,298350.0,68850.0
1017,808000070,2014-10-21,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080,268580.0,61980.0
1018,273900030,2014-10-20,267500.0,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.216,1710,8000,294250.0,26750.0
1019,3830630140,2014-09-24,275000.0,3,2.5,1730,5799,2.0,0,0,4,7,1730,0,1987,0,98030,47.3499,-122.177,1710,6490,302500.0,27500.0
1020,7697870600,2014-09-09,158000.0,3,2.5,1520,7200,2.0,0,0,4,7,1520,0,1985,0,98030,47.3679,-122.182,1780,7210,205400.0,47400.0
1021,7140200380,2014-10-30,275000.0,3,2.0,1910,8050,1.0,0,0,4,7,1000,910,1980,0,98030,47.37,-122.17,1780,7344,302500.0,27500.0
1022,8700110020,2014-09-17,273000.0,3,2.5,1650,5994,2.0,0,0,4,7,1650,0,1989,0,98030,47.3603,-122.19,1930,6666,300300.0,27300.0
1023,3826501060,2014-10-09,267000.0,3,1.75,1440,10920,1.0,0,0,4,8,1440,0,1977,0,98030,47.3812,-122.168,1720,8260,293700.0,26700.0
1024,2459000020,2014-11-25,258000.0,4,3.0,2710,7199,1.0,0,0,4,7,1710,1000,1967,0,98030,47.3789,-122.213,2070,9271,283800.0,25800.0
1025,7942300070,2014-09-15,229900.0,4,1.75,1550,9899,1.0,0,0,4,7,1550,0,1967,0,98030,47.3583,-122.183,1500,11272,298870.0,68970.0
1026,1657000070,2014-11-18,250000.0,3,2.0,1470,12096,1.0,0,0,4,6,1470,0,1942,0,98030,47.3734,-122.193,1470,10966,325000.0,75000.0
1027,3830620300,2014-11-03,253000.0,3,1.0,1580,8240,1.0,0,0,4,7,1040,540,1978,0,98030,47.3542,-122.181,1480,9200,328900.0,75900.0
1028,1922059135,2015-05-13,250000.0,2,2.0,1130,5500,1.0,0,0,4,6,1130,0,1941,0,98030,47.3839,-122.225,1320,6600,275000.0,25000.0
1029,7697920160,2014-05-15,245000.0,3,1.75,1490,6930,1.0,0,0,4,7,1490,0,1990,0,98030,47.3682,-122.179,1880,6861,269500.0,24500.0
1030,2005300140,2015-03-30,220000.0,4,2.0,2340,10507,1.5,0,0,4,6,2340,0,1959,0,98030,47.3578,-122.178,990,10507,286000.0,66000.0
1031,7697870310,2014-05-14,266000.0,3,2.5,1780,7214,1.0,0,0,4,7,1400,380,1986,0,98030,47.3667,-122.182,1520,7228,292600.0,26600.0
1032,3830630090,2015-04-17,265000.0,3,2.0,1340,6783,1.0,0,0,4,7,1340,0,1987,0,98030,47.3504,-122.177,1630,6458,291500.0,26500.0
1033,8091401030,2015-04-22,240000.0,3,1.5,1070,8886,1.0,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,1730,9461,312000.0,72000.0
1034,2005600090,2014-05-14,160000.0,3,1.0,860,11900,1.0,0,0,4,6,860,0,1963,0,98030,47.3574,-122.186,1660,10248,208000.0,48000.0
1035,9183703045,2015-04-20,275000.0,4,2.0,2220,8229,1.5,0,0,4,7,2220,0,1958,0,98030,47.3722,-122.22,1660,8396,302500.0,27500.0
1036,7140200330,2015-03-09,190000.0,3,1.75,1270,7875,1.0,0,0,4,7,1270,0,1980,0,98030,47.3696,-122.17,1830,7210,247000.0,57000.0
1037,1612500090,2015-03-31,225800.0,4,1.0,1100,7110,1.0,0,0,4,7,880,220,1907,0,98030,47.3858,-122.227,1150,7110,293540.0,67740.0
1038,8091410530,2015-05-01,270000.0,3,2.5,1540,7739,2.0,0,0,4,7,1540,0,1986,0,98030,47.3511,-122.169,1720,7200,297000.0,27000.0
1039,1164000040,2015-03-12,226800.0,2,1.0,1240,11393,1.0,0,0,4,7,1240,0,1960,0,98030,47.3714,-122.207,1660,11393,294840.0,68040.0
1040,5412300410,2015-03-25,248000.0,3,1.0,1420,8800,1.0,0,0,4,6,1090,330,1981,0,98030,47.3746,-122.181,1480,8000,272800.0,24800.0
1041,6829900080,2015-03-30,275000.0,3,1.5,1400,9750,1.0,0,0,4,6,1400,0,1964,0,98030,47.3768,-122.17,1160,9750,302500.0,27500.0
1042,5468000180,2015-03-05,244950.0,4,2.5,1790,19177,1.0,0,0,4,7,1790,0,1966,0,98030,47.3617,-122.172,1760,11726,318435.0,73485.0
1043,5412300100,2015-03-25,240000.0,3,1.75,1420,6984,1.0,0,0,4,7,980,440,1980,0,98030,47.3748,-122.18,1430,7875,312000.0,72000.0
1044,3830620710,2014-06-13,206135.0,3,1.0,1340,11070,1.0,0,0,4,7,1340,0,1978,0,98030,47.3527,-122.178,1650,7630,267975.5,61840.5
1045,5420300270,2014-08-13,231500.0,4,2.25,2080,7526,1.0,0,0,4,7,1280,800,1985,0,98030,47.3762,-122.183,1200,7500,300950.0,69450.0
1046,1330280100,2014-08-01,178000.0,3,1.0,1100,5734,1.0,0,0,4,7,1100,0,1955,0,98030,47.3632,-122.174,1770,6050,231400.0,53400.0
1047,7140200280,2014-07-15,250000.0,4,2.75,1910,7700,1.0,0,0,4,7,1000,910,1980,0,98030,47.369,-122.17,1880,7875,275000.0,25000.0
1048,5412310080,2014-06-12,235000.0,3,1.75,1840,9697,1.0,0,0,4,7,1500,340,1985,0,98030,47.3764,-122.179,1430,8079,258500.00000000003,23500.00000000003
1049,5540000010,2014-08-15,259950.0,3,1.5,1350,7827,1.0,0,0,4,7,1350,0,1968,0,98030,47.3786,-122.219,1900,7827,285945.0,25995.0
1050,3830210020,2014-07-29,168000.0,3,1.0,1200,7210,1.0,0,0,4,6,1200,0,1977,0,98030,47.3729,-122.183,1200,7650,218400.0,50400.0
1051,5412310170,2014-06-19,177000.0,3,1.75,1150,8079,1.0,0,0,4,7,1150,0,1983,0,98030,47.3766,-122.18,1540,7399,230100.0,53100.0
1052,3814701090,2014-08-06,267000.0,3,2.5,1760,6477,2.0,0,0,4,8,1760,0,1986,0,98030,47.3731,-122.172,1890,6800,293700.0,26700.0
1053,293600080,2014-06-17,280000.0,4,2.25,1930,7207,1.0,0,0,4,7,1360,570,1988,0,98030,47.3783,-122.182,1760,7207,308000.0,28000.0
1054,274000020,2014-08-08,274000.0,4,1.75,1940,7500,1.0,0,0,4,7,1720,220,1966,0,98030,47.3736,-122.215,2000,9000,301400.0,27400.0
1055,8133300050,2014-06-26,200500.0,3,1.75,1260,9346,1.0,0,0,4,7,1260,0,1963,0,98030,47.3713,-122.186,1800,9705,260650.0,60150.0
1056,1922059401,2014-07-25,275000.0,4,1.0,1080,26114,1.5,0,0,5,5,1080,0,1900,0,98030,47.3834,-122.215,1720,20360,302500.0,27500.0
1057,9183702251,2014-12-11,280000.0,3,1.0,1200,9322,1.5,0,0,4,7,1200,0,1954,0,98030,47.3749,-122.225,1540,9677,308000.0,28000.0
1058,807800190,2015-02-04,245000.0,3,1.75,2350,12720,1.0,0,0,4,7,1180,1170,1964,0,98030,47.3594,-122.175,1680,10400,269500.0,24500.0
1059,3830610320,2015-01-05,241000.0,3,1.5,1660,8000,1.0,0,0,4,7,1120,540,1976,0,98030,47.353,-122.172,1900,7500,265100.0,24100.0
1060,7140200450,2014-12-31,272000.0,4,2.75,1810,7350,1.0,0,0,4,7,1200,610,1980,0,98030,47.3703,-122.171,1750,7350,299200.0,27200.0
1061,1922059010,2015-01-21,140000.0,2,1.0,1080,6052,1.0,0,0,5,6,1080,0,1908,0,98030,47.3857,-122.215,1810,7830,182000.0,42000.0
1062,3512100050,2015-02-24,139000.0,4,1.5,1410,10648,1.0,0,0,4,7,1410,0,1966,0,98030,47.3736,-122.188,1410,10522,180700.0,41700.0
1063,7140200250,2015-01-12,200000.0,4,2.75,1910,7210,1.0,0,0,4,7,1430,480,1980,0,98030,47.3693,-122.169,1750,7446,260000.0,60000.0
1064,2822059091,2015-02-18,213500.0,2,1.5,2060,7713,1.5,0,0,4,7,2060,0,1930,0,98030,47.3722,-122.185,1780,7713,277550.0,64050.0
1065,7697850360,2015-02-04,245000.0,3,2.25,1780,9598,2.0,0,0,4,7,1780,0,1985,0,98030,47.3718,-122.182,1820,7533,269500.0,24500.0
1066,5113400431,2014-05-08,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,98119,47.6454,-122.373,1420,5538,676500.0,61500.0
1067,4232901990,2014-05-16,605000.0,2,1.0,910,3600,1.0,0,0,4,7,910,0,1909,0,98119,47.6341,-122.361,1720,3600,786500.0,181500.0
1068,2652500070,2014-05-08,636000.0,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,98119,47.6423,-122.361,1210,4500,699600.0,63600.0
1069,7443000640,2014-09-12,460000.0,3,1.75,1400,2003,1.0,0,0,4,8,700,700,1908,2006,98119,47.6508,-122.368,1370,1281,598000.0,138000.0
1070,7011201470,2014-10-15,625000.0,2,1.0,2160,2192,1.0,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.371,1150,2152,687500.0,62500.0
1071,4232903265,2014-09-18,614950.0,3,1.0,1500,2400,1.5,0,0,5,7,1500,0,1900,0,98119,47.6333,-122.362,1780,3600,799435.0,184485.0
1072,2770604615,2014-11-21,735000.0,4,2.0,1640,6000,1.5,0,0,4,9,1640,0,1911,0,98119,47.6505,-122.375,1900,6000,808500.0000000001,73500.00000000012
1073,3880900245,2015-02-02,700000.0,6,3.0,2790,4550,2.5,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550,770000.0000000001,70000.00000000012
1074,2397101270,2015-01-26,716000.0,3,2.0,1420,3600,1.5,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,3600,787600.0000000001,71600.00000000012
1075,2397100155,2015-02-24,589000.0,3,1.75,920,3600,1.0,0,0,4,6,820,100,1904,0,98119,47.6386,-122.365,1620,3600,765700.0,176700.0
1076,2771601730,2014-06-29,530000.0,2,1.0,840,3400,1.0,0,2,4,7,840,0,1924,0,98119,47.6403,-122.372,2000,4000,689000.0,159000.0
1077,7871500685,2014-07-08,613000.0,2,2.0,1170,1890,1.5,0,1,4,8,1170,0,1927,0,98119,47.6402,-122.371,2160,4000,674300.0,61300.0
1078,2652500210,2014-08-25,608000.0,2,1.0,1390,3600,1.0,0,0,4,7,1010,380,1913,0,98119,47.6422,-122.36,1590,3600,790400.0,182400.0
1079,6819100150,2014-07-21,677915.0,3,2.0,1740,3600,1.0,0,0,5,7,990,750,1923,0,98119,47.6448,-122.358,1250,3600,745706.5000000001,67791.50000000012
1080,7011201445,2014-07-02,525000.0,2,1.75,1530,3503,1.0,0,1,4,7,830,700,1916,0,98119,47.6368,-122.371,1280,1531,682500.0,157500.0
1081,2533300025,2014-07-10,740000.0,3,1.5,1830,4000,1.0,0,0,4,7,1350,480,1910,0,98119,47.6453,-122.371,1570,3672,814000.0000000001,74000.00000000012
1082,3303700376,2014-12-01,667000.0,3,1.0,1400,1581,1.5,0,0,5,8,1400,0,1909,0,98112,47.6221,-122.314,1860,3861,867100.0,200100.0
1083,5016001535,2015-02-17,725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,797500.0000000001,72500.00000000012
1084,9828702890,2015-02-11,760000.0,5,1.5,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,47.621,-122.302,1200,1209,836000.0000000001,76000.00000000012
1085,5015000700,2015-01-23,563225.0,3,1.0,2460,4000,1.5,0,0,4,7,1370,1090,1918,0,98112,47.6268,-122.297,1680,4000,732192.5,168967.5
1086,5016001619,2015-01-22,699999.0,3,0.75,1240,4000,1.0,0,0,4,7,1240,0,1968,0,98112,47.6239,-122.297,1460,4000,769998.9,69999.90000000002
1087,4385700765,2014-06-03,850000.0,3,1.75,1370,3850,1.0,0,0,5,7,770,600,1911,1988,98112,47.6374,-122.279,1390,3600,935000.0000000001,85000.00000000012
1088,2125049139,2014-08-06,895000.0,3,2.5,2500,7746,2.0,0,0,4,10,1910,590,1993,0,98112,47.6393,-122.311,2480,5099,984500.0000000001,89500.00000000012
1089,8080400045,2014-06-20,600000.0,2,1.0,1040,3600,1.0,0,0,4,7,1040,0,1919,1980,98112,47.619,-122.311,2250,4800,780000.0,180000.0
1090,3204300860,2014-07-23,820000.0,2,2.5,2210,4440,2.0,0,0,4,8,1440,770,1931,0,98112,47.6305,-122.3,1560,4920,902000.0000000001,82000.00000000012
1091,5016002180,2014-07-08,780000.0,2,2.5,2560,2500,2.0,0,0,5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,5000,858000.0000000001,78000.00000000012
1092,5318100504,2014-07-28,524000.0,2,2.0,1450,2272,1.0,0,0,4,6,750,700,1924,0,98112,47.633,-122.282,2170,4370,681200.0,157200.0
1093,6788201015,2014-06-16,690000.0,2,1.75,1600,4000,1.0,0,0,5,7,850,750,1918,0,98112,47.6408,-122.3,1860,4000,897000.0,207000.0
1094,5707500050,2014-07-18,739375.0,5,3.0,2640,3200,2.0,0,0,4,7,2140,500,1906,0,98112,47.6188,-122.308,1540,2242,961187.5,221812.5
1095,5015000190,2014-06-25,690500.0,5,2.0,2000,4211,1.5,0,2,4,7,1280,720,1908,0,98112,47.6283,-122.301,1680,4000,897650.0,207150.0
1096,1339300025,2014-06-02,809000.0,4,1.5,1840,4337,2.0,0,0,4,8,1840,0,1917,0,98112,47.6312,-122.307,2250,4337,889900.0000000001,80900.00000000012
1097,8712100720,2014-08-15,785000.0,3,2.0,2090,5015,1.5,0,0,5,7,2090,0,1920,0,98112,47.6378,-122.301,1930,4250,863500.0000000001,78500.00000000012
1098,5016001285,2014-06-09,750000.0,4,3.25,2050,5000,2.0,0,0,4,8,1370,680,1987,0,98112,47.6235,-122.298,1720,5000,975000.0,225000.0
1099,8141200080,2014-08-14,680000.0,8,2.75,2530,4800,2.0,0,0,4,7,1390,1140,1901,0,98112,47.6241,-122.305,1540,4800,884000.0,204000.0
1100,5016002275,2014-06-02,610000.0,5,2.5,3990,3839,1.0,0,0,4,8,1990,2000,1962,0,98112,47.6236,-122.299,2090,5000,793000.0,183000.0
1101,8712100530,2014-08-13,895000.0,4,2.0,1710,4178,1.5,0,0,4,8,1710,0,1926,0,98112,47.6373,-122.3,1760,4178,984500.0000000001,89500.00000000012
1102,6788201781,2014-06-05,886000.0,4,2.0,2660,3900,1.5,0,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306,2350,3900,974600.0000000001,88600.00000000012
1103,9828700200,2014-05-05,831000.0,4,3.0,2170,4000,2.0,0,0,4,9,1610,560,1982,2011,98112,47.6196,-122.292,1670,4000,914100.0000000001,83100.00000000012
1104,6788200931,2014-05-20,710000.0,2,1.0,1790,4000,1.0,0,0,4,7,1040,750,1923,0,98112,47.6405,-122.301,1310,4000,781000.0000000001,71000.00000000012
1105,1337800855,2015-05-12,885000.0,3,1.5,2200,2880,2.0,0,0,5,7,1440,760,1904,0,98112,47.6308,-122.312,2440,4640,973500.0000000001,88500.00000000012
1106,9828700900,2014-05-05,549000.0,2,1.0,1140,5400,1.0,0,0,5,7,1140,0,1908,0,98112,47.6205,-122.294,1520,4800,713700.0,164700.0
1107,2125049120,2014-05-05,770000.0,3,2.0,2350,5700,1.5,0,0,4,8,1810,540,1939,0,98112,47.639,-122.31,2170,6000,847000.0000000001,77000.00000000012
1108,1344300045,2014-05-07,500000.0,2,1.0,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,98112,47.6224,-122.304,1770,4200,650000.0,150000.0
1109,9209900335,2014-05-09,463000.0,2,1.0,1150,4400,1.0,0,0,4,7,1150,0,1905,0,98112,47.6226,-122.292,1240,4400,601900.0,138900.0
1110,5016001325,2014-05-16,605000.0,3,2.25,1290,2500,2.0,0,0,4,8,1290,0,1987,0,98112,47.6229,-122.298,1700,3750,786500.0,181500.0
1111,9828700235,2015-04-01,669000.0,3,1.0,1560,4500,1.5,0,0,5,7,1560,0,1915,0,98112,47.6204,-122.292,1530,4500,869700.0,200700.0
1112,8722101100,2015-03-19,739000.0,3,1.75,2050,5160,1.5,0,0,4,8,1300,750,1926,0,98112,47.6374,-122.304,2220,5960,812900.0000000001,73900.00000000012
1113,3592500565,2014-10-29,880000.0,2,1.0,1530,6350,1.5,0,0,4,7,1530,0,1923,0,98112,47.6325,-122.303,2640,6350,968000.0000000001,88000.00000000012
1114,3204300090,2014-11-10,640000.0,3,1.0,1210,3720,2.0,0,0,4,8,1210,0,1930,0,98112,47.6317,-122.301,1560,6000,832000.0,192000.0
1115,6003001760,2014-09-24,675000.0,3,1.5,2510,3600,2.5,0,0,4,8,2510,0,1907,0,98112,47.6195,-122.313,1740,1885,877500.0,202500.0
1116,6788200360,2014-09-03,727000.0,3,2.25,2180,4200,1.5,0,0,5,8,1520,660,1939,0,98112,47.6412,-122.302,1850,4200,799700.0000000001,72700.00000000012
1117,8805900570,2014-09-11,808000.0,4,2.25,2190,4104,2.0,0,0,5,8,1410,780,1928,0,98112,47.6419,-122.306,1990,3860,888800.0000000001,80800.00000000012
1118,3134100116,2014-08-27,470000.0,5,1.75,2030,12342,2.0,0,0,4,7,2030,0,1942,0,98052,47.6417,-122.109,2500,9433,611000.0,141000.0
1119,1494300060,2014-06-11,522000.0,3,1.75,1730,8400,1.0,0,0,4,7,1400,330,1980,0,98052,47.6792,-122.115,1830,8636,678600.0,156600.0
1120,5422560900,2014-08-07,450000.0,3,2.25,1960,6500,2.0,0,0,4,8,1960,0,1977,0,98052,47.6642,-122.129,1860,6160,585000.0,135000.0
1121,1036400110,2014-07-02,605000.0,3,2.25,2080,12134,1.0,0,0,4,8,1530,550,1973,0,98052,47.6315,-122.102,2320,12400,665500.0,60500.0
1122,7524400250,2014-08-22,424240.0,3,2.0,2080,12094,2.0,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,551512.0,127272.0
1123,569000050,2014-07-03,565000.0,4,2.5,2230,8624,1.0,0,0,4,8,1430,800,1969,0,98052,47.6623,-122.152,1970,8402,621500.0,56500.0
1124,2896000680,2014-07-29,600000.0,4,2.75,2810,17674,1.0,0,0,4,8,1640,1170,1978,0,98052,47.6745,-122.144,2400,11240,660000.0,60000.0
1125,8562600190,2014-06-23,550000.0,3,1.75,1840,8086,1.0,0,0,4,8,1840,0,1964,0,98052,47.67,-122.155,1840,8060,605000.0,55000.0
1126,7199100020,2014-07-14,555000.0,3,1.75,1570,15500,1.0,0,0,4,7,1570,0,1968,0,98052,47.6916,-122.122,1610,7500,610500.0,55500.0
1127,9512500460,2014-07-11,525000.0,3,1.5,1560,9350,1.0,0,0,4,7,1220,340,1969,0,98052,47.6729,-122.148,1870,8671,682500.0,157500.0
1128,7558750190,2014-07-24,573000.0,4,2.25,2150,9520,2.0,0,0,4,8,2150,0,1979,0,98052,47.6885,-122.113,2000,9520,630300.0,57300.0
1129,2155000290,2014-06-30,550000.0,3,2.25,1720,9600,1.0,0,0,4,7,1220,500,1967,0,98052,47.6581,-122.126,1720,9600,605000.0,55000.0
1130,7955040130,2014-08-05,460000.0,3,1.75,1370,8467,1.0,0,0,4,7,970,400,1972,0,98052,47.6644,-122.145,1650,8472,598000.0,138000.0
1131,1828001130,2014-06-17,545000.0,4,2.25,2030,11585,1.0,0,0,4,7,1590,440,1967,0,98052,47.6561,-122.13,1960,8977,599500.0,54500.0
1132,8917100180,2014-06-04,583000.0,6,2.75,2630,16411,1.0,0,0,4,8,1650,980,1974,0,98052,47.6309,-122.093,2250,12255,641300.0,58300.0
1133,1925069183,2014-08-15,425000.0,3,2.5,1340,10018,1.0,0,0,4,7,1340,0,1976,0,98052,47.6366,-122.094,2520,13068,552500.0,127500.0
1134,7200001254,2014-07-09,550000.0,4,1.75,2150,9000,1.0,0,0,4,7,1110,1040,1966,0,98052,47.6812,-122.113,2040,9000,605000.0,55000.0
1135,8644300200,2014-06-05,555000.0,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,1976,0,98052,47.6373,-122.104,2190,10164,610500.0,55500.0
1136,193600200,2014-06-19,440000.0,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,1968,0,98052,47.6849,-122.117,1870,8448,572000.0,132000.0
1137,8121200700,2014-07-13,579000.0,4,2.25,2030,8764,2.0,0,0,4,8,2030,0,1983,0,98052,47.7214,-122.11,1950,8750,636900.0,57900.0
1138,9475200030,2014-06-16,499000.0,3,1.75,1750,12325,1.0,0,0,4,7,1470,280,1968,0,98052,47.6832,-122.118,1820,9750,648700.0,149700.0
1139,200800200,2014-08-12,595000.0,4,2.25,2050,8372,2.0,0,0,4,8,2050,0,1984,0,98052,47.7234,-122.107,2010,8037,654500.0,59500.0
1140,8045000340,2014-08-02,565000.0,3,2.5,1700,7210,2.0,0,0,5,7,1700,0,1966,0,98052,47.6688,-122.161,1700,7566,621500.0,56500.0
1141,5422560810,2014-07-14,406500.0,2,1.75,1510,5319,2.0,0,0,4,8,1510,0,1978,0,98052,47.6647,-122.13,1740,6160,528450.0,121950.0
1142,7525100060,2014-08-20,497000.0,4,2.25,2250,3463,2.0,0,0,4,8,2250,0,1968,0,98052,47.6324,-122.106,1850,2811,646100.0,149100.0
1143,3585220340,2014-08-11,402000.0,4,1.75,1640,10500,1.0,0,0,4,7,1010,630,1968,0,98052,47.6933,-122.116,1680,7650,522600.0,120600.0
1144,9413500350,2014-07-07,450000.0,3,1.75,1480,8394,1.0,0,0,4,8,1480,0,1971,0,98052,47.6634,-122.144,1920,9184,585000.0,135000.0
1145,8917100206,2014-07-18,442000.0,4,1.5,1960,12688,1.5,0,0,4,7,1960,0,1962,0,98052,47.6304,-122.097,2050,9375,574600.0,132600.0
1146,7199340620,2014-06-04,532000.0,4,1.75,2020,7029,1.0,0,0,4,7,1430,590,1979,0,98052,47.6983,-122.127,1780,7200,691600.0,159600.0
1147,2193340120,2014-06-04,572000.0,3,2.25,1830,7897,1.0,0,0,4,8,1290,540,1986,0,98052,47.6914,-122.103,1990,8306,629200.0,57200.0
1148,7200001608,2014-07-01,540000.0,4,2.5,2180,10140,1.0,0,0,4,7,1180,1000,1968,0,98052,47.6822,-122.111,1840,9375,594000.0,54000.0
1149,2193320210,2014-08-05,552500.0,5,3.0,2320,7229,1.0,0,0,4,8,1370,950,1986,0,98052,47.697,-122.097,2090,7554,607750.0,55250.0
1150,4376800010,2014-08-14,610000.0,4,2.25,1960,9021,2.0,0,0,4,8,1960,0,1973,0,98052,47.6349,-122.096,1960,9975,671000.0,61000.0
1151,1842300050,2014-07-02,600000.0,5,2.0,2190,9072,1.0,0,0,5,7,1110,1080,1965,0,98052,47.6696,-122.149,1660,8327,660000.0,60000.0
1152,7201800280,2014-07-15,409950.0,3,1.75,1320,6030,1.0,0,0,4,7,1320,0,1969,0,98052,47.6993,-122.13,1840,6565,532935.0,122985.0
1153,7199310170,2014-06-16,518000.0,4,2.5,1740,7500,1.0,0,0,4,7,1220,520,1976,0,98052,47.6927,-122.124,1790,7350,673400.0,155400.0
1154,3379100130,2014-06-18,507000.0,4,1.75,1770,9375,1.0,0,0,4,7,1170,600,1968,0,98052,47.6935,-122.112,1540,9375,659100.0,152100.0
1155,7199330480,2014-07-21,361500.0,3,1.75,1070,9000,1.0,0,0,4,7,1070,0,1978,0,98052,47.6984,-122.132,1700,8400,469950.0,108450.0
1156,8644300170,2014-07-03,600000.0,5,2.25,3000,13899,2.0,0,0,4,8,3000,0,1975,0,98052,47.6373,-122.105,2270,10763,660000.0,60000.0
1157,5490210670,2014-08-22,449950.0,4,2.5,2070,7312,1.0,0,0,4,7,1230,840,1977,0,98052,47.6958,-122.12,1770,7668,584935.0,134985.0
